-5.050886273384094238e-01,2.289348840713500977e-01,5.157715082168579102e-01,0.000000000000000000e+00
-4.765592813491821289e-01,-2.313615679740905762e-01,-5.862483382225036621e-01,0.000000000000000000e+00
1.295258998870849609e-01,3.561265468597412109e-01,8.241260051727294922e-01,0.000000000000000000e+00
-7.514808177947998047e-01,-6.498335599899291992e-01,7.870981693267822266e-01,0.000000000000000000e+00
7.169468402862548828e-01,-5.348890423774719238e-01,9.142004251480102539e-01,0.000000000000000000e+00
4.790607690811157227e-01,-3.981633782386779785e-01,7.619987726211547852e-01,0.000000000000000000e+00
3.512144088745117188e-03,6.951984167098999023e-01,9.351108074188232422e-01,0.000000000000000000e+00
2.916288375854492188e-02,-6.655370593070983887e-01,8.520230054855346680e-01,0.000000000000000000e+00
6.832931041717529297e-01,-3.485941886901855469e-01,-8.630703687667846680e-01,0.000000000000000000e+00
2.069664001464843750e-02,2.801827192306518555e-01,-4.153832197189331055e-01,0.000000000000000000e+00
5.818474292755126953e-02,8.017222881317138672e-01,-7.156072854995727539e-01,0.000000000000000000e+00
-5.279302597045898438e-02,-3.105184435844421387e-01,-4.225192070007324219e-01,0.000000000000000000e+00
4.874764680862426758e-01,8.644400835037231445e-01,-1.107680797576904297e-01,0.000000000000000000e+00
-6.548047661781311035e-01,6.806837320327758789e-01,-6.349815130233764648e-01,0.000000000000000000e+00
-4.271584153175354004e-01,-3.547026515007019043e-01,-3.322882056236267090e-01,0.000000000000000000e+00
-2.502530813217163086e-01,6.750522851943969727e-01,-8.748013377189636230e-01,0.000000000000000000e+00
6.962276697158813477e-01,5.448749065399169922e-01,2.410507202148437500e-02,0.000000000000000000e+00
-3.948147892951965332e-01,9.107859134674072266e-01,-2.751780748367309570e-01,0.000000000000000000e+00
5.939282178878784180e-01,-5.402810573577880859e-01,-2.266232371330261230e-01,0.000000000000000000e+00
4.793262481689453125e-02,-2.964614033699035645e-01,-4.246208667755126953e-01,0.000000000000000000e+00
-9.067611098289489746e-01,-1.997821331024169922e-01,8.746035099029541016e-01,0.000000000000000000e+00
1.251627206802368164e-01,2.466611862182617188e-01,4.259095191955566406e-01,0.000000000000000000e+00
-6.685083508491516113e-01,-6.780434846878051758e-01,-7.353934645652770996e-01,0.000000000000000000e+00
-5.104044079780578613e-01,-2.200935482978820801e-01,-2.120475172996520996e-01,0.000000000000000000e+00
1.522455215454101562e-01,-1.375123262405395508e-01,-4.788798093795776367e-01,0.000000000000000000e+00
7.964917421340942383e-01,1.263629198074340820e-01,-4.762644767761230469e-01,0.000000000000000000e+00
7.144119739532470703e-01,2.000888586044311523e-01,-7.776154875755310059e-01,0.000000000000000000e+00
5.009367465972900391e-01,-2.008494734764099121e-01,-1.709415912628173828e-01,0.000000000000000000e+00
8.430961370468139648e-01,-2.644959688186645508e-01,-8.559708595275878906e-01,0.000000000000000000e+00
-9.398578405380249023e-01,-6.840602755546569824e-01,-8.459835648536682129e-01,0.000000000000000000e+00
8.657959699630737305e-01,-5.758062005043029785e-01,4.678075313568115234e-01,0.000000000000000000e+00
1.643259525299072266e-01,-2.811133265495300293e-01,-3.504620790481567383e-01,0.000000000000000000e+00
-6.634716987609863281e-01,-1.702461838722229004e-01,-4.295032620429992676e-01,0.000000000000000000e+00
-4.678577184677124023e-01,9.327507019042968750e-02,7.019548416137695312e-01,0.000000000000000000e+00
-9.240263104438781738e-01,3.502714633941650391e-01,7.091677188873291016e-01,0.000000000000000000e+00
-2.704441547393798828e-01,9.049210548400878906e-01,8.003835678100585938e-01,0.000000000000000000e+00
-6.497949957847595215e-01,-8.283828496932983398e-01,-8.459704518318176270e-01,0.000000000000000000e+00
4.722914695739746094e-01,-3.870738744735717773e-01,4.332422018051147461e-01,0.000000000000000000e+00
-8.510832190513610840e-01,1.071263551712036133e-01,-4.679636955261230469e-01,0.000000000000000000e+00
-4.075756072998046875e-01,9.545836448669433594e-01,8.443164825439453125e-01,0.000000000000000000e+00
4.047894477844238281e-01,3.947452306747436523e-01,-1.620572805404663086e-02,0.000000000000000000e+00
2.446222305297851562e-02,3.383016586303710938e-01,-5.186991095542907715e-01,0.000000000000000000e+00
-2.710795402526855469e-02,-2.771544456481933594e-01,8.196105957031250000e-01,0.000000000000000000e+00
2.756643295288085938e-02,8.918862342834472656e-01,-5.765010714530944824e-01,0.000000000000000000e+00
6.729025840759277344e-01,-7.557837963104248047e-01,3.502274751663208008e-01,0.000000000000000000e+00
3.221805095672607422e-01,8.761742115020751953e-01,-2.964141368865966797e-01,0.000000000000000000e+00
-5.637778639793395996e-01,9.661114215850830078e-01,-6.526157855987548828e-01,0.000000000000000000e+00
3.845061063766479492e-01,7.365905046463012695e-01,-7.984567284584045410e-01,0.000000000000000000e+00
-3.844229578971862793e-01,-4.403560161590576172e-01,-2.824972867965698242e-01,0.000000000000000000e+00
2.856365442276000977e-01,9.805892705917358398e-01,-2.173337936401367188e-01,0.000000000000000000e+00
-9.092714190483093262e-01,9.298235177993774414e-01,-2.414649724960327148e-02,0.000000000000000000e+00
1.371097564697265625e-01,-1.737686991691589355e-01,-3.151845932006835938e-02,0.000000000000000000e+00
7.894079685211181641e-01,-3.740828633308410645e-01,-7.736281752586364746e-01,0.000000000000000000e+00
6.063605546951293945e-01,6.664228439331054688e-02,4.323360919952392578e-01,0.000000000000000000e+00
-8.411344289779663086e-01,-8.325750827789306641e-01,-2.887418866157531738e-01,0.000000000000000000e+00
-7.216930389404296875e-04,8.516027927398681641e-01,-4.080963730812072754e-01,0.000000000000000000e+00
-8.333373069763183594e-02,5.907654762268066406e-02,5.269241333007812500e-01,0.000000000000000000e+00
7.819416522979736328e-01,-7.379691004753112793e-01,3.207547664642333984e-01,0.000000000000000000e+00
-9.405744671821594238e-01,8.838747739791870117e-01,7.434605360031127930e-01,0.000000000000000000e+00
7.477072477340698242e-01,8.553719520568847656e-01,-6.599727869033813477e-01,0.000000000000000000e+00
-4.181010723114013672e-01,-9.760314226150512695e-02,-4.301712512969970703e-01,0.000000000000000000e+00
8.682787418365478516e-01,-7.716661691665649414e-02,8.302001953125000000e-01,0.000000000000000000e+00
-1.977154016494750977e-01,-9.086893796920776367e-01,2.622866630554199219e-01,0.000000000000000000e+00
-3.475068211555480957e-01,-5.565562248229980469e-01,4.117543697357177734e-01,0.000000000000000000e+00
2.606589794158935547e-01,-4.075051546096801758e-01,6.780936717987060547e-01,0.000000000000000000e+00
-1.894345879554748535e-01,6.582875251770019531e-01,-5.938398838043212891e-02,0.000000000000000000e+00
-8.551034927368164062e-01,-7.681208848953247070e-01,-8.102775812149047852e-01,0.000000000000000000e+00
-4.535913467407226562e-01,-9.135531783103942871e-01,5.099451541900634766e-02,0.000000000000000000e+00
-6.828926205635070801e-01,2.680284976959228516e-01,4.339725971221923828e-01,0.000000000000000000e+00
4.290497303009033203e-02,5.694317817687988281e-01,-1.779440641403198242e-01,0.000000000000000000e+00
-7.150481939315795898e-01,1.948211193084716797e-01,-9.968590736389160156e-02,0.000000000000000000e+00
-3.997219800949096680e-01,-6.850178241729736328e-01,5.778204202651977539e-01,0.000000000000000000e+00
1.592453718185424805e-01,9.830814599990844727e-01,4.650329351425170898e-01,0.000000000000000000e+00
-8.400309085845947266e-01,5.354882478713989258e-01,-2.006644010543823242e-01,0.000000000000000000e+00
4.515124559402465820e-01,9.394487142562866211e-01,-4.097676277160644531e-02,0.000000000000000000e+00
-5.104066133499145508e-01,-5.605554580688476562e-01,-8.989043831825256348e-01,0.000000000000000000e+00
-7.778276801109313965e-01,-8.796907663345336914e-01,-1.556370258331298828e-01,0.000000000000000000e+00
7.032994031906127930e-01,2.618492841720581055e-01,-3.958237767219543457e-01,0.000000000000000000e+00
8.318221569061279297e-02,2.898842096328735352e-01,4.342862367630004883e-01,0.000000000000000000e+00
3.928394317626953125e-01,-8.548277616500854492e-01,2.455887794494628906e-01,0.000000000000000000e+00
-4.222424626350402832e-01,2.904648780822753906e-01,9.195780754089355469e-01,0.000000000000000000e+00
6.923365592956542969e-02,-2.988533377647399902e-01,-3.999102115631103516e-02,0.000000000000000000e+00
-8.921427130699157715e-01,-1.739535927772521973e-01,1.923195123672485352e-01,0.000000000000000000e+00
-2.842942476272583008e-01,4.681867361068725586e-01,9.828095436096191406e-01,0.000000000000000000e+00
8.163540363311767578e-01,4.288157224655151367e-01,7.742161750793457031e-01,0.000000000000000000e+00
2.205865383148193359e-01,2.691454887390136719e-01,1.065427064895629883e-01,0.000000000000000000e+00
-5.870103836059570312e-01,-6.946624517440795898e-01,8.717145919799804688e-01,0.000000000000000000e+00
-6.560560464859008789e-01,1.160825490951538086e-01,-4.601778388023376465e-01,0.000000000000000000e+00
-7.918151617050170898e-01,8.777910470962524414e-01,2.362847328186035156e-02,0.000000000000000000e+00
-6.118933558464050293e-01,9.396781921386718750e-01,-5.325567722320556641e-01,0.000000000000000000e+00
-5.208521485328674316e-01,8.352968692779541016e-01,4.062539339065551758e-01,0.000000000000000000e+00
-2.694525122642517090e-01,-2.307319641113281250e-01,4.844285249710083008e-01,0.000000000000000000e+00
-5.561404228210449219e-01,-6.011577844619750977e-01,5.939508676528930664e-01,0.000000000000000000e+00
6.248955726623535156e-01,9.435110092163085938e-01,8.840489387512207031e-01,0.000000000000000000e+00
3.380124568939208984e-01,-8.758398294448852539e-01,9.242253303527832031e-01,0.000000000000000000e+00
-3.220683932304382324e-01,-6.302759051322937012e-01,3.271396160125732422e-01,0.000000000000000000e+00
9.831631183624267578e-01,-2.593030929565429688e-01,5.283575057983398438e-01,0.000000000000000000e+00
-3.338683247566223145e-01,-9.997487068176269531e-02,9.725606441497802734e-01,0.000000000000000000e+00
-8.530659079551696777e-01,-6.469732522964477539e-02,9.253979921340942383e-01,0.000000000000000000e+00
1.253839731216430664e-01,5.660372972488403320e-01,-4.047641754150390625e-01,0.000000000000000000e+00
-6.497614383697509766e-01,-3.657931685447692871e-01,5.056775808334350586e-01,0.000000000000000000e+00
-5.585070848464965820e-01,-3.865081071853637695e-01,9.636950492858886719e-02,0.000000000000000000e+00
-1.669023633003234863e-01,2.704802751541137695e-01,3.379352092742919922e-01,0.000000000000000000e+00
6.717020273208618164e-01,1.378102302551269531e-01,-1.003115177154541016e-01,0.000000000000000000e+00
7.921603918075561523e-01,-3.939566016197204590e-01,-5.851945877075195312e-01,0.000000000000000000e+00
3.436341285705566406e-01,-4.414170980453491211e-02,-7.839194536209106445e-01,0.000000000000000000e+00
3.772723674774169922e-02,4.678945541381835938e-01,-2.129614353179931641e-03,0.000000000000000000e+00
-5.155302286148071289e-01,-6.973935365676879883e-01,-9.375227689743041992e-01,0.000000000000000000e+00
7.949197292327880859e-01,7.823514938354492188e-02,9.950324296951293945e-01,0.000000000000000000e+00
5.724660158157348633e-01,7.533541917800903320e-01,-8.929198384284973145e-01,0.000000000000000000e+00
2.247998714447021484e-01,-6.197427511215209961e-01,7.114959955215454102e-01,0.000000000000000000e+00
-5.860561132431030273e-01,8.035367727279663086e-01,-1.069035530090332031e-01,0.000000000000000000e+00
2.610422372817993164e-01,9.407782554626464844e-02,7.368743419647216797e-02,0.000000000000000000e+00
9.043788909912109375e-01,7.763411998748779297e-01,-7.204223275184631348e-01,0.000000000000000000e+00
-9.231098890304565430e-01,-8.219664692878723145e-01,3.603020906448364258e-01,0.000000000000000000e+00
7.467398643493652344e-01,2.209246158599853516e-02,-2.146952748298645020e-01,0.000000000000000000e+00
6.808757781982421875e-01,7.661634683609008789e-01,-7.681888341903686523e-02,0.000000000000000000e+00
9.324169158935546875e-01,3.486292362213134766e-01,-2.796412110328674316e-01,0.000000000000000000e+00
-4.414552450180053711e-01,4.524002075195312500e-01,6.002879142761230469e-02,0.000000000000000000e+00
2.015841007232666016e-02,-1.898918747901916504e-01,3.812564611434936523e-01,0.000000000000000000e+00
-6.664251089096069336e-01,5.021063089370727539e-01,6.797032356262207031e-01,0.000000000000000000e+00
-9.250640869140625000e-04,3.138718605041503906e-01,-1.411395668983459473e-01,0.000000000000000000e+00
2.985633611679077148e-01,3.717348575592041016e-01,2.843899726867675781e-01,0.000000000000000000e+00
-9.084312319755554199e-01,-6.214356422424316406e-02,-1.608721017837524414e-01,0.000000000000000000e+00
7.353147268295288086e-01,-6.206586360931396484e-01,8.847975730895996094e-02,0.000000000000000000e+00
-8.615856170654296875e-01,-7.324420213699340820e-01,-6.087173223495483398e-01,0.000000000000000000e+00
-6.873173117637634277e-01,-9.977700114250183105e-01,-7.587134838104248047e-03,0.000000000000000000e+00
