9.676767587661743164e-01,-1.000000000000000000e+00,-3.369287252426147461e-01
-3.407012224197387695e-01,-5.092453956604003906e-01,-1.000000000000000000e+00
-8.326576948165893555e-01,-7.370654344558715820e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-6.631824970245361328e-01,-1.143433451652526855e-01
-1.000000000000000000e+00,-2.858694791793823242e-01,-4.696403145790100098e-01
6.073355674743652344e-01,9.315059185028076172e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.274647951126098633e-01,9.371334314346313477e-01
4.794710874557495117e-01,1.000000000000000000e+00,3.065267801284790039e-01
-1.000000000000000000e+00,9.997010231018066406e-01,-5.286279320716857910e-01
3.424170017242431641e-01,-3.918170332908630371e-01,1.000000000000000000e+00
-4.173216223716735840e-01,9.631377458572387695e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-3.030217885971069336e-01,2.849583625793457031e-01
4.161739349365234375e-01,1.000000000000000000e+00,-8.754651546478271484e-01
1.542860269546508789e-01,1.000000000000000000e+00,8.148949146270751953e-01
-9.622890949249267578e-01,1.000000000000000000e+00,-5.963125228881835938e-01
2.926831245422363281e-01,-3.898147344589233398e-01,-1.000000000000000000e+00
5.311763286590576172e-02,1.000000000000000000e+00,-4.512291550636291504e-01
-8.620871901512145996e-01,1.000000000000000000e+00,-2.947491407394409180e-02
2.731807231903076172e-01,-1.000000000000000000e+00,-1.226922273635864258e-01
-5.020400285720825195e-01,-1.017877459526062012e-01,-1.000000000000000000e+00
1.000000000000000000e+00,1.881337165832519531e-01,-4.770491123199462891e-01
8.095815181732177734e-01,-1.000000000000000000e+00,3.755748271942138672e-02
6.414282321929931641e-01,4.467337131500244141e-01,1.000000000000000000e+00
-1.000000000000000000e+00,-7.552228569984436035e-01,-7.943059802055358887e-01
-2.636005878448486328e-01,1.000000000000000000e+00,-7.118791341781616211e-01
4.056372642517089844e-01,1.000000000000000000e+00,-7.946660518646240234e-01
-1.000000000000000000e+00,-4.414794445037841797e-01,-5.036687254905700684e-01
1.000000000000000000e+00,-3.798445463180541992e-01,4.325910806655883789e-01
1.000000000000000000e+00,-8.059823513031005859e-01,4.958462715148925781e-01
8.740799427032470703e-01,-1.000000000000000000e+00,3.298341035842895508e-01
-7.158875465393066406e-01,1.000000000000000000e+00,-7.221991419792175293e-01
-1.000000000000000000e+00,-1.813869476318359375e-01,-6.204958558082580566e-01
-6.030123233795166016e-01,-1.000000000000000000e+00,4.455404281616210938e-01
-4.724169373512268066e-01,-1.000000000000000000e+00,2.276611328125000000e-02
-7.708580493927001953e-01,-1.000000000000000000e+00,-4.199415445327758789e-01
4.092361927032470703e-01,1.000000000000000000e+00,3.134022951126098633e-01
1.000000000000000000e+00,3.173351287841796875e-03,4.053174257278442383e-01
8.489727973937988281e-02,-1.000000000000000000e+00,9.456062316894531250e-02
-1.000000000000000000e+00,-3.088711500167846680e-01,-9.184612631797790527e-01
1.000000000000000000e+00,7.102543115615844727e-01,3.660943508148193359e-01
1.000000000000000000e+00,4.443440437316894531e-01,-1.346887350082397461e-01
-4.663882255554199219e-01,-1.759629249572753906e-01,1.000000000000000000e+00
-2.690460085868835449e-01,-4.101119041442871094e-01,-1.000000000000000000e+00
-7.823635935783386230e-01,9.333894252777099609e-01,1.000000000000000000e+00
-4.578459858894348145e-01,3.155112266540527344e-02,1.000000000000000000e+00
-3.358289003372192383e-01,-4.407148957252502441e-01,1.000000000000000000e+00
6.614580154418945312e-01,-9.932280778884887695e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-3.152459859848022461e-02,1.939320564270019531e-02
-1.000000000000000000e+00,-9.741551876068115234e-01,-6.610727310180664062e-02
-9.051495790481567383e-01,-1.000000000000000000e+00,-1.135715842247009277e-01
1.000000000000000000e+00,-1.601516604423522949e-01,-7.276749610900878906e-01
-9.296213388442993164e-01,1.000000000000000000e+00,-5.894539356231689453e-01
1.000000000000000000e+00,-8.076414465904235840e-01,5.825515985488891602e-01
-1.000000000000000000e+00,5.630667209625244141e-01,4.436453580856323242e-01
-1.000000000000000000e+00,5.661606788635253906e-03,8.053958415985107422e-01
-5.554757118225097656e-01,-1.000000000000000000e+00,9.912339448928833008e-01
-1.000000000000000000e+00,4.763569831848144531e-01,2.206183671951293945e-01
-8.503043651580810547e-01,-4.099416732788085938e-01,1.000000000000000000e+00
-1.316706538200378418e-01,-1.000000000000000000e+00,2.372173070907592773e-01
4.874845743179321289e-01,-1.000000000000000000e+00,-5.507713556289672852e-01
9.962941408157348633e-01,-4.534171819686889648e-01,1.000000000000000000e+00
1.000000000000000000e+00,-3.699085712432861328e-01,-8.909742236137390137e-01
2.752833366394042969e-01,-1.000000000000000000e+00,-4.905048012733459473e-01
-1.000000000000000000e+00,-7.135468721389770508e-01,-2.492092251777648926e-01
-1.655994057655334473e-01,8.676388263702392578e-01,-1.000000000000000000e+00
-7.765019536018371582e-01,-4.378629326820373535e-01,1.000000000000000000e+00
-6.302292346954345703e-01,9.411277770996093750e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.898104190826416016e-01,-4.077603816986083984e-01
1.262068748474121094e-01,4.426249265670776367e-01,1.000000000000000000e+00
-7.745325565338134766e-02,4.991544485092163086e-01,-1.000000000000000000e+00
5.552856922149658203e-01,7.095924615859985352e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,3.309642076492309570e-01,-2.810272574424743652e-01
1.000000000000000000e+00,-8.005830049514770508e-01,1.161742210388183594e-02
1.645504236221313477e-01,-1.000000000000000000e+00,-7.160041928291320801e-01
-9.235351085662841797e-01,6.225783824920654297e-01,1.000000000000000000e+00
-6.892321705818176270e-01,1.000000000000000000e+00,-6.050316691398620605e-01
-1.000000000000000000e+00,7.044315338134765625e-01,5.553913116455078125e-01
1.000000000000000000e+00,8.562135696411132812e-01,-8.157679438591003418e-01
-1.000000000000000000e+00,-9.640678763389587402e-01,-6.460075974464416504e-01
-1.000000000000000000e+00,4.595018625259399414e-01,4.990118741989135742e-01
3.999867439270019531e-01,9.362661838531494141e-02,1.000000000000000000e+00
4.128611087799072266e-02,-9.016753435134887695e-01,1.000000000000000000e+00
-1.000000000000000000e+00,-5.130457878112792969e-01,7.525333166122436523e-01
4.594447612762451172e-01,-1.000000000000000000e+00,2.932890653610229492e-01
-6.991339921951293945e-01,-1.000000000000000000e+00,-6.850681304931640625e-01
1.879836320877075195e-01,-1.000000000000000000e+00,3.479520082473754883e-01
-5.408186912536621094e-01,-6.394327878952026367e-01,-1.000000000000000000e+00
-8.756750226020812988e-01,-7.673560380935668945e-01,-1.000000000000000000e+00
2.192175388336181641e-02,1.000000000000000000e+00,-3.921819329261779785e-01
-1.000000000000000000e+00,-9.157043099403381348e-01,8.988499641418457031e-01
-8.579680919647216797e-01,5.135468244552612305e-01,1.000000000000000000e+00
-1.793237328529357910e-01,7.679282426834106445e-01,-1.000000000000000000e+00
1.000000000000000000e+00,8.520638942718505859e-02,8.052968978881835938e-01
-2.970461845397949219e-01,-6.511703729629516602e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,9.790346622467041016e-01,-5.371453762054443359e-01
6.343930959701538086e-01,-1.000000000000000000e+00,2.510852813720703125e-01
-4.712752699851989746e-01,-6.085361242294311523e-01,-1.000000000000000000e+00
6.736778020858764648e-01,8.487333059310913086e-01,1.000000000000000000e+00
-6.692265272140502930e-01,1.000000000000000000e+00,-8.073681592941284180e-01
-1.000000000000000000e+00,-3.106418251991271973e-01,-9.400087594985961914e-01
-1.000000000000000000e+00,-3.011211156845092773e-01,6.867345571517944336e-01
1.000000000000000000e+00,9.603610038757324219e-01,-4.519513845443725586e-01
-9.977167248725891113e-01,1.000000000000000000e+00,-7.010688781738281250e-01
-7.410275936126708984e-02,1.000000000000000000e+00,8.401681184768676758e-01
-2.326698899269104004e-01,1.021194458007812500e-02,1.000000000000000000e+00
7.490212917327880859e-01,-6.455420255661010742e-01,-1.000000000000000000e+00
7.349966764450073242e-01,-1.976579427719116211e-01,-1.000000000000000000e+00
-7.859148383140563965e-01,1.000000000000000000e+00,-1.808441281318664551e-01
-1.000000000000000000e+00,8.659127950668334961e-01,-7.359594106674194336e-01
7.208709716796875000e-01,-2.194694280624389648e-01,1.000000000000000000e+00
-9.376677870750427246e-01,1.000000000000000000e+00,4.746743440628051758e-01
-5.870090723037719727e-01,-1.000000000000000000e+00,-8.880057930946350098e-01
2.898771762847900391e-01,1.000000000000000000e+00,-2.960910797119140625e-01
2.457137107849121094e-01,3.786665201187133789e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-8.401945233345031738e-01,-8.735124468803405762e-01
1.000000000000000000e+00,-8.359246253967285156e-01,1.000530719757080078e-01
-3.765241503715515137e-01,-2.889454364776611328e-01,1.000000000000000000e+00
-1.000000000000000000e+00,-7.472295761108398438e-01,-3.983459472656250000e-01
3.762615919113159180e-01,2.024884223937988281e-01,-1.000000000000000000e+00
-9.508630037307739258e-01,-6.123296022415161133e-01,-1.000000000000000000e+00
-5.161818265914916992e-01,-1.000000000000000000e+00,-5.552070140838623047e-01
1.000000000000000000e+00,-9.625364542007446289e-01,-5.289409160614013672e-01
-9.299725294113159180e-01,1.000000000000000000e+00,-4.940319657325744629e-01
-1.000000000000000000e+00,5.678559541702270508e-01,2.402862310409545898e-01
1.646035909652709961e-01,-1.000000000000000000e+00,5.258057117462158203e-01
1.660172939300537109e-01,4.026442766189575195e-01,1.000000000000000000e+00
-7.195388078689575195e-01,-1.000000000000000000e+00,-8.163553476333618164e-01
-1.286347508430480957e-01,-7.905555367469787598e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.257122993469238281e-01,7.787157297134399414e-01
-4.185370206832885742e-01,1.000000000000000000e+00,9.069963693618774414e-01
1.000000000000000000e+00,-8.971034288406372070e-01,6.628770828247070312e-01
2.837069034576416016e-01,-9.078010916709899902e-01,1.000000000000000000e+00
2.672212123870849609e-01,-1.000000000000000000e+00,-2.226510643959045410e-01
-8.549029827117919922e-01,-1.000000000000000000e+00,-7.481561899185180664e-01
-9.356791377067565918e-01,-3.013333082199096680e-01,-1.000000000000000000e+00
1.114655733108520508e-01,-5.928385257720947266e-01,-1.000000000000000000e+00
1.206079721450805664e-01,-5.566221475601196289e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.882573843002319336e-01,6.796681880950927734e-02
-4.845482110977172852e-02,-9.593926668167114258e-01,-1.000000000000000000e+00
8.700871467590332031e-02,2.082266807556152344e-01,-1.000000000000000000e+00
-3.285269737243652344e-01,-4.087744355201721191e-01,-1.000000000000000000e+00
4.171515703201293945e-01,1.000000000000000000e+00,4.700442552566528320e-01
